"h_code","thunhap","thubq","year"
"3131111515014014",0,NA,2018
"3131111515014014",13700,NA,2018
"3131111515014014",3459,NA,2018
"3131111515014015",84060,3502,2018
"3131111515014015",0,NA,2018
"3131111515014015",0,NA,2018
"3131111515014015",93600,NA,2018
"3131111515014015",14520,NA,2018
"3131111515014015",0,NA,2018
"3131111515014015",1420,NA,2018
"3131111515014015",6070,NA,2018
"3131111557009013",172386,2394,2018
"3131111557009013",157000,NA,2018
"3131111557009013",0,NA,2018
"3131111557009013",0,NA,2018
"3131111557009013",459,NA,2018
"3131111557009013",0,NA,2018
"3131111557009013",2943,NA,2018
"3131111557009013",10485,NA,2018
"3131111557009014",45460,1894,2018
"3131111557009014",0,NA,2018
"3131111557009014",0,NA,2018
"3131111557009014",0,NA,2018
"3131111557009014",0,NA,2018
"3131111557009014",0,NA,2018
"3131111557009014",4830,NA,2018
"3131111557009014",1995,NA,2018
"3131111557009015",300988,5016,2018
"3131111557009015",228290,NA,2018
"3131111557009015",0,NA,2018
"3131111557009015",31200,NA,2018
"3131111557009015",0,NA,2018
"3131111557009015",0,NA,2018
"3131111557009015",9476,NA,2018
"3131111557009015",13190,NA,2018
"3131211593001013",228350,4757,2018
"3131211593001013",218000,NA,2018
"3131211593001013",0,NA,2018
"3131211593001013",0,NA,2018
"3131211593001013",3360,NA,2018
"3131211593001013",0,NA,2018
"3131211593001013",1784,NA,2018
"3131211593001013",10680,NA,2018
"3131211593001014",70500,1958,2018
"3131211593001014",55500,NA,2018
"3131211593001014",0,NA,2018
"3131211593001014",0,NA,2018
"3131211593001014",0,NA,2018
"3131211593001014",0,NA,2018
"3131211593001014",10184,NA,2018
"3131211593001014",2020,NA,2018
"3131211593001015",228515,3808,2018
"3131211593001015",165650,NA,2018
"3131211593001015",0,NA,2018
"3131211593001015",0,NA,2018
"3131211593001015",960,NA,2018
"3131211593001015",0,NA,2018
"3131211593001015",47284,NA,2018
"3131211593001015",19320,NA,2018
"3131311641017015",109022,4542,2018
"3131311641017015",0,NA,2018
"3131311641017015",0,NA,2018
"3131311641017015",0,NA,2018
"3131311641017015",334,NA,2018
"3131311641017015",0,NA,2018
"3131311641017015",17154,NA,2018
"3131311641017015",6240,NA,2018
"3131311641017014",276670,5763,2018
"3131311641017014",236410,NA,2018
"3131311641017014",0,NA,2018
"3131311641017014",0,NA,2018
"3131311641017014",0,NA,2018
"3131311641017014",0,NA,2018
"3131311641017014",2337,NA,2018
"3131311641017014",7862,NA,2018
"3131311641017013",73593,3066,2018
"3131311641017013",64580,NA,2018
"3131311641017013",0,NA,2018
"3131311641017013",0,NA,2018
"3131311641017013",2937,NA,2018
"3131311641017013",0,NA,2018
"3131311641017013",935,NA,2018
"3131311641017013",10850,NA,2018
"3131411713013015",242784,5058,2018
"3131411713013015",0,NA,2018
"3131411713013015",0,NA,2018
"3131411713013015",259200,NA,2018
"3131411713013015",2964,NA,2018
"3131411713013015",0,NA,2018
"3131411713013015",5182,NA,2018
"3131411713013015",8850,NA,2018
"3131411713013014",143178,2982,2018
"3131411713013014",20000,NA,2018
"3131411713013014",7500,NA,2018
"3131411713013014",108000,NA,2018
"3131411713013014",3655,NA,2018
"3131411713013014",0,NA,2018
"3131411713013014",3482,NA,2018
"3131411713013014",11775,NA,2018
"3131411713013013",47365,1973,2018
"3131411713013013",0,NA,2018
"3131411713013013",0,NA,2018
"3131411713013013",0,NA,2018
"3131411713013013",735,NA,2018
"3131411713013013",0,NA,2018
"3131411713013013",9050,NA,2018
"3131411713013013",1005,NA,2018
"3131511767004013",176043,2445,2018
"3131511767004013",25960,NA,2018
"3131511767004013",0,NA,2018
"3131511767004013",0,NA,2018
"3131511767004013",8645,NA,2018
"3131511767004013",0,NA,2018
"3131511767004013",11400,NA,2018
"3131511767004013",7660,NA,2018
"3131511767004014",126254,3507,2018
"3131511767004014",120110,NA,2018
"3131511767004014",0,NA,2018
"3131511767004014",0,NA,2018
"3131511767004014",46,NA,2018
"3131511767004014",0,NA,2018
"3131511767004014",1171,NA,2018
"3131511767004014",35935,NA,2018
"3131511767004015",146235,6093,2018
"3131511767004015",95100,NA,2018
"3131511767004015",0,NA,2018
"3131511767004015",0,NA,2018
"3131511767004015",4200,NA,2018
"3131511767004015",0,NA,2018
"3131511767004015",21900,NA,2018
"3131511767004015",6850,NA,2018
"3131511821010013",135057,2813,2018
"3131511821010013",71400,NA,2018
"3131511821010013",0,NA,2018
"3131511821010013",0,NA,2018
"3131511821010013",9828,NA,2018
"3131511821010013",0,NA,2018
"3131511821010013",53342,NA,2018
"3131511821010013",13772,NA,2018
"3131511821010015",226210,3770,2018
"3131511821010015",0,NA,2018
"3131511821010015",0,NA,2018
"3131511821010015",260000,NA,2018
"3131511821010015",200,NA,2018
"3131511821010015",0,NA,2018
"3131511821010015",2534,NA,2018
"3131511821010015",5320,NA,2018
"3131511821010014",36712,1529,2018
"3131511821010014",0,NA,2018
"3131511821010014",0,NA,2018
"3131511821010014",0,NA,2018
"3131511821010014",9594,NA,2018
"3131511821010014",0,NA,2018
"3131511821010014",5200,NA,2018
"3131511821010014",1049,NA,2018
"3131611884010013",390788,8141,2018
"3131611884010013",5700,NA,2018
"3131611884010013",0,NA,2018
"3131611884010013",45000,NA,2018
"3131611884010013",27717,NA,2018
"3131611884010013",0,NA,2018
"3131611884010013",24327,NA,2018
"3131611884010013",8510,NA,2018
"3131611884010014",34030,1417,2018
"3131611884010014",0,NA,2018
"3131611884010014",0,NA,2018
"3131611884010014",0,NA,2018
"3131611884010014",60,NA,2018
"3131611884010014",0,NA,2018
"3131611884010014",6292,NA,2018
"3131611884010014",665,NA,2018
"3332311971004013",231350,19279,2018
"3332311971004013",0,NA,2018
"3332311971004013",0,NA,2018
"3332311971004013",0,NA,2018
"3332311971004013",0,NA,2018
"3332311971004013",0,NA,2018
"3332311971004013",214000,NA,2018
"3332311971004013",0,NA,2018
"3332311971004014",46979,1957,2018
"3332311971004014",0,NA,2018
"3332311971004014",0,NA,2018
"3332311971004014",0,NA,2018
"3332311971004014",3860,NA,2018
"3332311971004014",0,NA,2018
"3332311971004014",14620,NA,2018
"3332311971004014",2430,NA,2018
"3332311971004015",271724,5660,2018
"3332311971004015",156804,NA,2018
"3332311971004015",0,NA,2018
"3332311971004015",391000,NA,2018
"3332311971004015",2880,NA,2018
"3332311971004015",0,NA,2018
"3332311971004015",8300,NA,2018
"3332311971004015",8922,NA,2018
"3332512004013013",144165,4004,2018
"3332512004013013",116000,NA,2018
"3332512004013013",0,NA,2018
"3332512004013013",0,NA,2018
"3332512004013013",9721,NA,2018
"3332512004013013",0,NA,2018
"3332512004013013",3858,NA,2018
"3332512004013013",3515,NA,2018
"3332512004013014",27788,1157,2018
"3332512004013014",9800,NA,2018
"3332512004013014",0,NA,2018
"3332512004013014",0,NA,2018
"3332512004013014",9903,NA,2018
"3332512004013014",0,NA,2018
"3332512004013014",3425,NA,2018
"3332512004013014",3325,NA,2018
"3332512004013015",174202,3629,2018
"3332512004013015",163700,NA,2018
"3332512004013015",0,NA,2018
"3332512004013015",0,NA,2018
"3332512004013015",1698,NA,2018
"3332512004013015",0,NA,2018
"3332512004013015",12700,NA,2018
"3332512004013015",6875,NA,2018
"3332612040004013",277900,4631,2018
"3332612040004013",0,NA,2018
"3332612040004013",0,NA,2018
"3332612040004013",163200,NA,2018
"3332612040004013",134860,NA,2018
"3332612040004013",0,NA,2018
"3332612040004013",15673,NA,2018
"3332612040004013",10270,NA,2018
"3332612040004014",256500,10687,2018
"3332612040004014",191400,NA,2018
"3332612040004014",0,NA,2018
"3332612040004014",0,NA,2018
"3332612040004014",85400,NA,2018
"3332612040004014",0,NA,2018
"3332612040004014",1654,NA,2018
"3332612040004014",9010,NA,2018
"3332612040004015",336889,5614,2018
"3332612040004015",319700,NA,2018
"3332612040004015",0,NA,2018
"3332612040004015",0,NA,2018
"3332612040004015",2460,NA,2018
"3332612040004015",0,NA,2018
"3332612040004015",22800,NA,2018
"3332612040004015",9470,NA,2018
"3332712067007013",252100,4201,2018
"3332712067007013",0,NA,2018
"3332712067007013",0,NA,2018
"3332712067007013",265500,NA,2018
"3332712067007013",0,NA,2018
"3332712067007013",0,NA,2018
"3332712067007013",21170,NA,2018
"3332712067007013",13850,NA,2018
"3332712067007014",95020,1979,2018
"3332712067007014",0,NA,2018
"3332712067007014",0,NA,2018
"3332712067007014",144000,NA,2018
"3332712067007014",0,NA,2018
"3332712067007014",0,NA,2018
"3332712067007014",1492,NA,2018
"3332712067007014",8574,NA,2018
"3332712067007015",240700,3343,2018
"3332712067007015",218000,NA,2018
"3332712067007015",0,NA,2018
"3332712067007015",60000,NA,2018
"3332712067007015",0,NA,2018
"3332712067007015",0,NA,2018
"3332712067007015",3450,NA,2018
"3332712067007015",11750,NA,2018
"3332812109007013",293685,4078,2018
"3332812109007013",245080,NA,2018
"3332812109007013",0,NA,2018
"3332812109007013",45600,NA,2018
"3332812109007013",3752,NA,2018
"3332812109007013",0,NA,2018
"3332812109007013",6517,NA,2018
"3332812109007013",16384,NA,2018
"3332812109007014",179710,7487,2018
"3332812109007014",0,NA,2018
"3332812109007014",0,NA,2018
"3332812109007014",334500,NA,2018
"3332812109007014",20310,NA,2018
"3332812109007014",0,NA,2018
"3332812109007014",1800,NA,2018
"3332812109007014",4895,NA,2018
"3332812109007019",227630,6323,2018
"3332812109007019",227630,NA,2018
"3332812109007019",0,NA,2018
"3332812109007019",0,NA,2018
"3332812109007019",0,NA,2018
"3332812109007019",0,NA,2018
"3332812109007019",2000,NA,2018
"3332812109007019",3379,NA,2018
"3332912148008013",228180,2716,2018
"3332912148008013",195980,NA,2018
"3332912148008013",0,NA,2018
"3332912148008013",0,NA,2018
"3332912148008013",0,NA,2018
"3332912148008013",0,NA,2018
"3332912148008013",3973,NA,2018
"3332912148008013",12530,NA,2018
"3332912148008015",58085,2420,2018
"3332912148008015",33420,NA,2018
"3332912148008015",0,NA,2018
"3332912148008015",0,NA,2018
"3332912148008015",9785,NA,2018
"3332912148008015",0,NA,2018
"3332912148008015",1970,NA,2018
"3332912148008015",5250,NA,2018
"3332912190005013",170878,3559,2018
"3332912190005013",155330,NA,2018
"3332912190005013",0,NA,2018
"3332912190005013",0,NA,2018
"3332912190005013",9122,NA,2018
"3332912190005013",0,NA,2018
"3332912190005013",4734,NA,2018
"3332912190005013",11445,NA,2018
"3332912190005014",90006,1500,2018
"3332912190005014",63900,NA,2018
"3332912190005014",0,NA,2018
"3332912190005014",0,NA,2018
"3332912190005014",5768,NA,2018
"3332912190005014",0,NA,2018
"3332912190005014",13991,NA,2018
"3332912190005014",24010,NA,2018
"3332912190005015",9240,770,2018
"3332912190005015",0,NA,2018
"3332912190005015",0,NA,2018
"3332912190005015",0,NA,2018
"3332912190005015",0,NA,2018
"3332912190005015",0,NA,2018
"3332912190005015",1500,NA,2018
"3332912190005015",267,NA,2018
"3333012241006013",199330,3322,2018
"3333012241006013",0,NA,2018
"3333012241006013",0,NA,2018
"3333012241006013",488050,NA,2018
"3333012241006013",0,NA,2018
"3333012241006013",0,NA,2018
"3333012241006013",9186,NA,2018
"3333012241006013",21697,NA,2018
"3333012241006014",79234,2200,2018
"3333012241006014",32832,NA,2018
"3333012241006014",0,NA,2018
"3333012241006014",0,NA,2018
"3333012241006014",448,NA,2018
"3333012241006014",0,NA,2018
"3333012241006014",3603,NA,2018
"3333012241006014",7857,NA,2018
"3333012241006015",51200,2133,2018
"3333012241006015",0,NA,2018
"3333012241006015",0,NA,2018
"3333012241006015",0,NA,2018
"3333012241006015",0,NA,2018
"3333012241006015",0,NA,2018
"3333012241006015",5470,NA,2018
"3333012241006015",2128,NA,2018
"3333012274007013",55623,2317,2018
"3333012274007013",0,NA,2018
"3333012274007013",0,NA,2018
"3333012274007013",0,NA,2018
"3333012274007013",16648,NA,2018
"3333012274007013",0,NA,2018
"3333012274007013",2268,NA,2018
"3333012274007013",8074,NA,2018
"3333012274007014",176814,3683,2018
"3333012274007014",42320,NA,2018
"3333012274007014",0,NA,2018
"3333012274007014",151440,NA,2018
"3333012274007014",0,NA,2018
"3333012274007014",0,NA,2018
"3333012274007014",6638,NA,2018
"3333012274007014",19299,NA,2018
"3333012274007015",101097,2106,2018
"3333012274007015",0,NA,2018
"3333012274007015",0,NA,2018
"3333012274007015",220440,NA,2018
"3333012274007015",2047,NA,2018
"3333012274007015",0,NA,2018
"3333012274007015",19567,NA,2018
"3333012274007015",12059,NA,2018
"3333112307003013",189070,3938,2018
"3333112307003013",181600,NA,2018
"3333112307003013",0,NA,2018
"3333112307003013",0,NA,2018
"3333112307003013",0,NA,2018
"3333112307003013",0,NA,2018
"3333112307003013",37297,NA,2018
"3333112307003013",23159,NA,2018
"3333112307003014",23000,1916,2018
"3333112307003014",18000,NA,2018
"3333112307003014",0,NA,2018
"3333112307003014",0,NA,2018
"3333112307003014",0,NA,2018
"3333112307003014",0,NA,2018
"3333112307003014",350,NA,2018
"3333112307003014",835,NA,2018
"3333112307003015",204800,4266,2018
"3333112307003015",199000,NA,2018
"3333112307003015",0,NA,2018
"3333112307003015",0,NA,2018
"3333112307003015",0,NA,2018
"3333112307003015",0,NA,2018
"3333112307003015",2982,NA,2018
"3333112307003015",18400,NA,2018
"3333212355003013",218554,9106,2018
"3333212355003013",0,NA,2018
"3333212355003013",0,NA,2018
"3333212355003013",221040,NA,2018
"3333212355003013",5156,NA,2018
"3333212355003013",0,NA,2018
"3333212355003013",1600,NA,2018
"3333212355003013",12960,NA,2018
"3333212355003014",186284,2587,2018
"3333212355003014",145776,NA,2018
"3333212355003014",0,NA,2018
"3333212355003014",0,NA,2018
"3333212355003014",7846,NA,2018
"3333212355003014",0,NA,2018
"3333212355003014",5056,NA,2018
"3333212355003014",11380,NA,2018
"3333212355003015",14017,584,2018
"3333212355003015",0,NA,2018
"3333212355003015",0,NA,2018
"3333212355003015",0,NA,2018
"3333212355003015",4305,NA,2018
"3333212355003015",0,NA,2018
"3333212355003015",6100,NA,2018
"3333212355003015",886,NA,2018
"3333312400006013",70195,2924,2018
"3333312400006013",0,NA,2018
"3333312400006013",0,NA,2018
"3333312400006013",11280,NA,2018
"3333312400006013",4021,NA,2018
"3333312400006013",0,NA,2018
"3333312400006013",16776,NA,2018
"3333312400006013",2480,NA,2018
"3333312400006014",126931,2644,2018
"3333312400006014",81220,NA,2018
"3333312400006014",0,NA,2018
"3333312400006014",42000,NA,2018
"3333312400006014",1405,NA,2018
"3333312400006014",0,NA,2018
"3333312400006014",1022,NA,2018
"3333312400006014",6220,NA,2018
"3333312400006015",174950,2915,2018
"3333312400006015",0,NA,2018
"3333312400006015",0,NA,2018
"3333312400006015",168000,NA,2018
"3333312400006015",7120,NA,2018
"3333312400006015",0,NA,2018
"3333312400006015",2217,NA,2018
"3333312400006015",12520,NA,2018
"3433612442007013",116100,4837,2018
"3433612442007013",91680,NA,2018
"3433612442007013",0,NA,2018
"3433612442007013",0,NA,2018
"3433612442007013",0,NA,2018
"3433612442007013",0,NA,2018
"3433612442007013",600,NA,2018
"3433612442007013",17955,NA,2018
"3433612442007014",121400,5058,2018
"3433612442007014",80400,NA,2018
"3433612442007014",0,NA,2018
"3433612442007014",0,NA,2018
"3433612442007014",0,NA,2018
"3433612442007014",0,NA,2018
"3433612442007014",1426,NA,2018
"3433612442007014",3945,NA,2018
"3433612442007015",67800,2825,2018
"3433612442007015",64800,NA,2018
"3433612442007015",0,NA,2018
"3433612442007015",0,NA,2018
"3433612442007015",0,NA,2018
"3433612442007015",0,NA,2018
"3433612442007015",800,NA,2018
"3433612442007015",4125,NA,2018
"3433613108016013",48700,4058,2018
"3433613108016013",45200,NA,2018
"3433613108016013",0,NA,2018
"3433613108016013",0,NA,2018
"3433613108016013",0,NA,2018
"3433613108016013",0,NA,2018
"3433613108016013",1202,NA,2018
"3433613108016013",470,NA,2018
"3433613108016014",48060,2002,2018
"3433613108016014",0,NA,2018
"3433613108016014",0,NA,2018
"3433613108016014",0,NA,2018
"3433613108016014",7290,NA,2018
"3433613108016014",0,NA,2018
"3433613108016014",1152,NA,2018
"3433613108016014",1540,NA,2018
"3433613108016015",121140,2523,2018
"3433613108016015",115100,NA,2018
"3433613108016015",0,NA,2018
"3433613108016015",0,NA,2018
"3433613108016015",3500,NA,2018
"3433613108016015",0,NA,2018
"3433613108016015",2504,NA,2018
"3433613108016015",6870,NA,2018
"3433812520013013",202450,5623,2018
"3433812520013013",0,NA,2018
"3433812520013013",0,NA,2018
"3433812520013013",1320000,NA,2018
"3433812520013013",0,NA,2018
"3433812520013013",0,NA,2018
"3433812520013013",2315,NA,2018
"3433812520013013",10895,NA,2018
"3433812520013014",160110,6671,2018
"3433812520013014",0,NA,2018
"3433812520013014",0,NA,2018
"3433812520013014",848400,NA,2018
"3433812520013014",17490,NA,2018
"3433812520013014",0,NA,2018
"3433812520013014",3810,NA,2018
"3433812520013014",4485,NA,2018
"3433812583016013",12704,529,2018
"3433812583016013",0,NA,2018
"3433812583016013",0,NA,2018
"3433812583016013",0,NA,2018
"3433812583016013",2812,NA,2018
"3433812583016013",0,NA,2018
"3433812583016013",200,NA,2018
"3433812583016013",620,NA,2018
"3433812583016014",86470,3602,2018
"3433812583016014",0,NA,2018
"3433812583016014",0,NA,2018
"3433812583016014",38700,NA,2018
"3433812583016014",4850,NA,2018
"3433812583016014",0,NA,2018
"3433812583016014",1174,NA,2018
"3433812583016014",1230,NA,2018
"3433812583016015",153400,3195,2018
"3433812583016015",0,NA,2018
"3433812583016015",0,NA,2018
"3433812583016015",201600,NA,2018
"3433812583016015",0,NA,2018
"3433812583016015",0,NA,2018
"3433812583016015",2294,NA,2018
"3433812583016015",5250,NA,2018
"3433912640002013",153500,6395,2018
"3433912640002013",79200,NA,2018
"3433912640002013",0,NA,2018
"3433912640002013",0,NA,2018
"3433912640002013",0,NA,2018
"3433912640002013",0,NA,2018
"3433912640002013",25402,NA,2018
"3433912640002013",2405,NA,2018
"3433912640002014",80163,2226,2018
"3433912640002014",50090,NA,2018
"3433912640002014",0,NA,2018
"3433912640002014",0,NA,2018
"3433912640002014",8333,NA,2018
"3433912640002014",0,NA,2018
"3433912640002014",2038,NA,2018
"3433912640002014",2295,NA,2018
"3433912640002015",15491,1290,2018
"3433912640002015",0,NA,2018
"3433912640002015",0,NA,2018
"3433912640002015",13270,NA,2018
"3433912640002015",2020,NA,2018
"3433912640002015",0,NA,2018
"3433912640002015",300,NA,2018
"3433912640002015",673,NA,2018
"3434012688005014",160980,2683,2018
"3434012688005014",74000,NA,2018
"3434012688005014",0,NA,2018
"3434012688005014",88000,NA,2018
"3434012688005014",0,NA,2018
"3434012688005014",0,NA,2018
"3434012688005014",3470,NA,2018
"3434012688005014",19805,NA,2018
"3434012688005015",169440,4706,2018
"3434012688005015",0,NA,2018
"3434012688005015",0,NA,2018
"3434012688005015",130000,NA,2018
"3434012688005015",0,NA,2018
"3434012688005015",0,NA,2018
"3434012688005015",8000,NA,2018
"3434012688005015",6310,NA,2018
"3434012733007013",93300,7775,2018
"3434012733007013",79200,NA,2018
"3434012733007013",0,NA,2018
"3434012733007013",0,NA,2018
"3434012733007013",0,NA,2018
"3434012733007013",0,NA,2018
"3434012733007013",520,NA,2018
"3434012733007013",950,NA,2018
"3434012733007014",48680,2028,2018
"3434012733007014",26200,NA,2018
"3434012733007014",0,NA,2018
"3434012733007014",0,NA,2018
"3434012733007014",8020,NA,2018
"3434012733007014",0,NA,2018
"3434012733007014",1902,NA,2018
"3434012733007014",3030,NA,2018
"3434012733007015",781750,9306,2018
"3434012733007015",221800,NA,2018
"3434012733007015",0,NA,2018
"3434012733007015",3840000,NA,2018
"3434012733007015",6530,NA,2018
"3434012733007015",0,NA,2018
"3434012733007015",7704,NA,2018
"3434012733007015",8890,NA,2018
"3434012802007014",123597,3433,2018
"3434012802007014",0,NA,2018
"3434012802007014",0,NA,2018
"3434012802007014",0,NA,2018
"3434012802007014",6025,NA,2018
"3434012802007014",0,NA,2018
"3434012802007014",22200,NA,2018
"3434012802007014",1230,NA,2018
"3434012802007015",184400,5122,2018
"3434012802007015",177400,NA,2018
"3434012802007015",0,NA,2018
"3434012802007015",0,NA,2018
"3434012802007015",0,NA,2018
"3434012802007015",0,NA,2018
"3434012802007015",1548,NA,2018
"3434012802007015",1600,NA,2018
"3434012802007013",128060,5335,2018
"3434012802007013",0,NA,2018
"3434012802007013",0,NA,2018
"3434012802007013",0,NA,2018
"3434012802007013",1000,NA,2018
"3434012802007013",0,NA,2018
"3434012802007013",970,NA,2018
"3434012802007013",3620,NA,2018
"3434112874004013",6000,500,2018
"3434112874004013",0,NA,2018
"3434112874004013",0,NA,2018
"3434112874004013",0,NA,2018
"3434112874004013",0,NA,2018
"3434112874004013",0,NA,2018
"3434112874004013",2500,NA,2018
"3434112874004013",180,NA,2018
"3434112874004014",83722,1744,2018
"3434112874004014",0,NA,2018
"3434112874004014",0,NA,2018
"3434112874004014",57600,NA,2018
"3434112874004014",4142,NA,2018
"3434112874004014",0,NA,2018
"3434112874004014",800,NA,2018
"3434112874004014",3130,NA,2018
"3434112874004015",80870,3369,2018
"3434112874004015",60000,NA,2018
"3434112874004015",0,NA,2018
"3434112874004015",0,NA,2018
"3434112874004015",10170,NA,2018
"3434112874004015",0,NA,2018
"3434112874004015",1000,NA,2018
"3434112874004015",2970,NA,2018
"3434112943007013",134480,1867,2018
"3434112943007013",118030,NA,2018
"3434112943007013",0,NA,2018
"3434112943007013",0,NA,2018
"3434112943007013",5945,NA,2018
"3434112943007013",0,NA,2018
"3434112943007013",10481,NA,2018
"3434112943007013",6005,NA,2018
"3434112943007014",83464,2318,2018
"3434112943007014",14460,NA,2018
"3434112943007014",0,NA,2018
"3434112943007014",0,NA,2018
"3434112943007014",2389,NA,2018
"3434112943007014",0,NA,2018
"3434112943007014",991,NA,2018
"3434112943007014",4434,NA,2018
"3434112943007015",55240,2301,2018
"3434112943007015",48240,NA,2018
"3434112943007015",0,NA,2018
"3434112943007015",0,NA,2018
"3434112943007015",0,NA,2018
"3434112943007015",0,NA,2018
"3434112943007015",18350,NA,2018
"3434112943007015",1280,NA,2018
"3434213000005013",11500,958,2018
"3434213000005013",0,NA,2018
"3434213000005013",0,NA,2018
"3434213000005013",0,NA,2018
"3434213000005013",0,NA,2018
"3434213000005013",0,NA,2018
"3434213000005013",2620,NA,2018
"3434213000005013",595,NA,2018
"3434213000005014",5995,499,2018
"3434213000005014",0,NA,2018
"3434213000005014",0,NA,2018
"3434213000005014",0,NA,2018
"3434213000005014",183,NA,2018
"3434213000005014",0,NA,2018
"3434213000005014",1750,NA,2018
"3434213000005014",275,NA,2018
"3434213000005015",206130,5725,2018
"3434213000005015",0,NA,2018
"3434213000005015",0,NA,2018
"3434213000005015",210800,NA,2018
"3434213000005015",0,NA,2018
"3434213000005015",0,NA,2018
"3434213000005015",2290,NA,2018
"3434213000005015",8380,NA,2018
"3434213054008013",117050,1950,2018
"3434213054008013",49950,NA,2018
"3434213054008013",0,NA,2018
"3434213054008013",0,NA,2018
"3434213054008013",5950,NA,2018
"3434213054008013",0,NA,2018
"3434213054008013",9132,NA,2018
"3434213054008013",4025,NA,2018
"3434213054008014",65262,1359,2018
"3434213054008014",0,NA,2018
"3434213054008014",0,NA,2018
"3434213054008014",52000,NA,2018
"3434213054008014",7948,NA,2018
"3434213054008014",0,NA,2018
"3434213054008014",2894,NA,2018
"3434213054008014",4055,NA,2018
"3434213054008015",103574,1438,2018
"3434213054008015",77480,NA,2018
"3434213054008015",0,NA,2018
"3434213054008015",0,NA,2018
"3434213054008015",7534,NA,2018
"3434213054008015",0,NA,2018
"3434213054008015",14312,NA,2018
"3434213054008015",6255,NA,2018
"3434313114006013",146845,6118,2018
"3434313114006013",94000,NA,2018
"3434313114006013",0,NA,2018
"3434313114006013",0,NA,2018
"3434313114006013",11685,NA,2018
"3434313114006013",0,NA,2018
"3434313114006013",2976,NA,2018
"3434313114006013",5000,NA,2018
"3434313114006014",296694,6181,2018
"3434313114006014",258500,NA,2018
"3434313114006014",0,NA,2018
"3434313114006014",0,NA,2018
"3434313114006014",5056,NA,2018
"3434313114006014",0,NA,2018
"3434313114006014",12252,NA,2018
"3434313114006014",10070,NA,2018
"3434313171009013",58405,1622,2018
"3434313171009013",0,NA,2018
"3434313171009013",0,NA,2018
"3434313171009013",12000,NA,2018
"3434313171009013",2570,NA,2018
"3434313171009013",0,NA,2018
"3434313171009013",19234,NA,2018
"3434313171009013",1585,NA,2018
"3434313171009014",145025,2417,2018
"3434313171009014",133200,NA,2018
"3434313171009014",0,NA,2018
"3434313171009014",0,NA,2018
"3434313171009014",5675,NA,2018
"3434313171009014",0,NA,2018
"3434313171009014",34630,NA,2018
"3434313171009014",11560,NA,2018
"3434313171009015",28466,1186,2018
"3434313171009015",0,NA,2018
"3434313171009015",0,NA,2018
"3434313171009015",0,NA,2018
"3434313171009015",9044,NA,2018
"3434313171009015",0,NA,2018
"3434313171009015",750,NA,2018
"3434313171009015",3210,NA,2018
"3434413219004013",49445,2060,2018
"3434413219004013",0,NA,2018
"3434413219004013",0,NA,2018
"3434413219004013",0,NA,2018
"3434413219004013",9999,NA,2018
"3434413219004013",0,NA,2018
"3434413219004013",1450,NA,2018
"3434413219004013",1359,NA,2018
"3434413219004014",68671,2861,2018
"3434413219004014",52200,NA,2018
"3434413219004014",0,NA,2018
"3434413219004014",0,NA,2018
"3434413219004014",6512,NA,2018
"3434413219004014",0,NA,2018
"3434413219004014",198,NA,2018
"3434413219004014",2859,NA,2018
"3434413219004015",30049,2504,2018
"3434413219004015",24000,NA,2018
"3434413219004015",0,NA,2018
"3434413219004015",0,NA,2018
"3434413219004015",1427,NA,2018
"3434413219004015",0,NA,2018
"3434413219004015",210,NA,2018
"3434413219004015",2103,NA,2018
"3434413270010014",91190,3799,2018
"3434413270010014",34800,NA,2018
"3434413270010014",0,NA,2018
"3434413270010014",0,NA,2018
"3434413270010014",80,NA,2018
"3434413270010014",0,NA,2018
"3434413270010014",360,NA,2018
"3434413270010014",1250,NA,2018
"3434413270010015",67756,2823,2018
"3434413270010015",0,NA,2018
"3434413270010015",0,NA,2018
"3434413270010015",0,NA,2018
"3434413270010015",4017,NA,2018
"3434413270010015",0,NA,2018
"3434413270010015",920,NA,2018
"3434413270010015",1655,NA,2018
"3434413270010013",330607,13775,2018
"3434413270010013",79000,NA,2018
"3434413270010013",0,NA,2018
"3434413270010013",185000,NA,2018
"3434413270010013",9108,NA,2018
"3434413270010013",0,NA,2018
"3434413270010013",1126,NA,2018
"3434413270010013",6100,NA,2018
"3534713297023013",89240,3718,2018
"3534713297023013",66000,NA,2018
"3534713297023013",0,NA,2018
"3534713297023013",0,NA,2018
"3534713297023013",0,NA,2018
"3534713297023013",0,NA,2018
"3534713297023013",2320,NA,2018
"3534713297023013",2904,NA,2018
"3534713297023014",187300,5202,2018
"3534713297023014",184300,NA,2018
"3534713297023014",0,NA,2018
"3534713297023014",0,NA,2018
"3534713297023014",0,NA,2018
"3534713297023014",0,NA,2018
"3534713297023014",730,NA,2018
"3534713297023014",22150,NA,2018
"3534713297023015",75250,3135,2018
"3534713297023015",30000,NA,2018
"3534713297023015",0,NA,2018
"3534713297023015",0,NA,2018
"3534713297023015",0,NA,2018
"3534713297023015",0,NA,2018
"3534713297023015",9100,NA,2018
"3534713297023015",3540,NA,2018
"3534913333011013",143565,2990,2018
"3534913333011013",58780,NA,2018
"3534913333011013",0,NA,2018
"3534913333011013",36000,NA,2018
"3534913333011013",3440,NA,2018
"3534913333011013",0,NA,2018
"3534913333011013",1766,NA,2018
"3534913333011013",9340,NA,2018
"3534913333011014",273000,5687,2018
"3534913333011014",82400,NA,2018
"3534913333011014",0,NA,2018
